Date;Tcanopy;SIF_3FLD_O2A;Fs;Fcont;R_400;R_405;R_410;R_415;R_420;R_425;R_430;R_435;R_440;R_445;R_450;R_455;R_460;R_465;R_470;R_475;R_480;R_485;R_490;R_495;R_500;R_505;R_510;R_515;R_520;R_525;R_530;R_535;R_540;R_545;R_550;R_555;R_560;R_565;R_570;R_575;R_580;R_585;R_590;R_595;R_600;R_605;R_610;R_615;R_620;R_625;R_630;R_635;R_640;R_645;R_650;R_655;R_660;R_665;R_670;R_675;R_680;R_685;R_690;R_695;R_700;R_705;R_710;R_715;R_720;R_725;R_730;R_735;R_740;R_745;R_750;R_755;R_760;R_765;R_770;R_775;R_780;R_785;R_790;R_795;R_800;R_805;R_810;R_815;R_820;R_825;R_830;R_835;R_840;R_845;R_850;R_855;R_860;R_865;R_870;R_875;R_880;R_885;R_890;R_895;R_900;Sunelevation;Sunzenith;Sunazimuth;CSIF_3FLD;SIFtot_3FLD;SIFtot_3FLD2;;;;;;;;;;;;
10/05/2022 09:30;21.0103375;0.00;;;0.010249936;0.010261188;0.010337601;0.010468486;0.01064101;0.010797501;0.010904699;0.010965071;0.01102501;0.011099414;0.011190703;0.011273664;0.011326481;0.011355816;0.011375274;0.011400102;0.011427633;0.01146216;0.01155703;0.011786865;0.012214724;0.012973789;0.014290729;0.016424616;0.01950574;0.023248959;0.026936065;0.029918749;0.032018215;0.033480345;0.034480185;0.034724903;0.033885053;0.032058501;0.029621287;0.027154453;0.025139704;0.023697339;0.022712715;0.022045254;0.021514443;0.020832081;0.019886113;0.018862707;0.018013491;0.017486275;0.017213652;0.016893024;0.016244497;0.015344726;0.014522179;0.013926316;0.013373258;0.012830006;0.012489031;0.012470659;0.012865029;0.01408365;0.017196337;0.024037662;0.03612149;0.052974917;0.073377754;0.097234292;0.124647159;0.154814614;0.185855706;0.215349311;0.241532952;0.263211419;0.280116922;0.293107452;0.302475826;0.307143414;0.310312646;0.313431791;0.315922492;0.318060221;0.319904737;0.321464078;0.322728826;0.323755735;0.32472221;0.325192391;0.325199315;0.325710548;0.326352435;0.326838991;0.327479671;0.328137356;0.328688365;0.329244228;0.329899063;0.33031875;0.330868834;0.331640793;0.332163228;0.332585661;0.332943061;0.332233261;0.330195062;48.75599482;41.24400518;126.4249735;0.003182959;0.010566155;0.033112646;;;;;;;;;;;;
10/05/2022 10:00;21.890075;0.00;;;0.01014781;0.01016673;0.010246723;0.010377171;0.010544513;0.010695934;0.010798564;0.010865457;0.010931319;0.011010079;0.01110229;0.011182529;0.011236152;0.011270269;0.0112934;0.011317293;0.011342974;0.01137932;0.011477867;0.011710201;0.012136561;0.012892422;0.014209718;0.016334096;0.019390019;0.023097165;0.026742467;0.029667992;0.03167208;0.033027128;0.033927549;0.034092325;0.033214331;0.031406805;0.029028868;0.026633181;0.024676973;0.023273841;0.022319075;0.021668753;0.021162628;0.020525405;0.019626175;0.018642458;0.017830538;0.017336954;0.017081179;0.01677576;0.016156936;0.015299811;0.014530034;0.013969755;0.013445207;0.012948181;0.01265661;0.012688039;0.013134639;0.014373366;0.017391975;0.023918795;0.035421845;0.051489274;0.071054728;0.094096611;0.120656413;0.150032413;0.18047221;0.209499253;0.235432073;0.257038576;0.274045215;0.287143836;0.296631189;0.301122088;0.30434572;0.307767506;0.310347539;0.312234306;0.313758916;0.315252174;0.316684682;0.317744512;0.318602293;0.318984405;0.319007571;0.3192312;0.319528795;0.319916594;0.320778455;0.321641969;0.322219795;0.32248701;0.323065406;0.323424655;0.323748737;0.324713476;0.325548396;0.325942001;0.326027481;0.325370878;0.323994732;52.50193618;37.49806382;136.0348255;0.003883162;0.012923749;0.043552071;;;;;;;;;;;;
10/05/2022 10:30;23.27125;0.00;;;0.009489546;0.00951117;0.009588743;0.009710608;0.009866583;0.010005222;0.010094473;0.010148073;0.010210515;0.010282362;0.010361823;0.01043726;0.010487833;0.010516232;0.010533851;0.010559428;0.010592797;0.010634866;0.01072575;0.010933148;0.011311259;0.011977886;0.013133147;0.0149885;0.017649018;0.020873709;0.024042961;0.026594028;0.028368317;0.029586191;0.0304027;0.030574753;0.02982005;0.028254922;0.02619902;0.02411528;0.022416415;0.021201735;0.020369401;0.019809667;0.019384195;0.018842719;0.018079974;0.017244742;0.016551826;0.016133154;0.015918173;0.015668695;0.01514986;0.014414144;0.013750685;0.013279977;0.012846731;0.012432976;0.012195501;0.012232456;0.012631604;0.013732367;0.016366793;0.022063021;0.032162527;0.04637093;0.063768315;0.084360936;0.108342838;0.135193004;0.163290502;0.190547431;0.215321218;0.236057461;0.252360816;0.264898118;0.273602452;0.277829211;0.281423979;0.285102686;0.287802585;0.289816654;0.291381755;0.292601787;0.293669542;0.29471853;0.295507444;0.295692137;0.295532413;0.295886341;0.296547992;0.297039734;0.297487904;0.297934749;0.29860369;0.299193546;0.300271316;0.301233443;0.30181471;0.3024924;0.303039492;0.303224447;0.303496582;0.303823002;0.302737295;55.60360823;34.39639177;147.0213284;0.003458999;0.011539811;0.037908898;;;;;;;;;;;;
10/05/2022 11:00;24.63972353;0.00;;;0.007475195;0.007469138;0.007501576;0.007566506;0.007657052;0.007735704;0.00778077;0.007800107;0.007820672;0.007850113;0.007890143;0.007924183;0.007941766;0.007947243;0.007945002;0.007945622;0.007952262;0.007967905;0.008016313;0.008144886;0.008392128;0.008832652;0.009602728;0.010850304;0.012649877;0.014851412;0.017032927;0.018803811;0.020047306;0.020904538;0.02147837;0.021590907;0.021042474;0.019932793;0.018494213;0.017039273;0.01584804;0.01499226;0.014397114;0.013996974;0.013709562;0.013343589;0.012824473;0.012261581;0.011793336;0.011505712;0.011351662;0.011176891;0.010827591;0.010335588;0.009887651;0.009567602;0.009275613;0.008998822;0.008842999;0.00887476;0.009138354;0.009849925;0.011563476;0.015306628;0.022021115;0.031612824;0.043566652;0.057893798;0.074782017;0.094139153;0.115047465;0.13597316;0.155295813;0.171710781;0.184693625;0.194582443;0.20096294;0.203838494;0.207243527;0.210680925;0.212817301;0.21426905;0.215290299;0.216063921;0.216795013;0.217604858;0.218079587;0.217735342;0.217231334;0.21738585;0.217795188;0.218377292;0.219288472;0.220190386;0.220780414;0.221141754;0.221927589;0.222854646;0.223514057;0.224196005;0.224619543;0.224988511;0.225674661;0.22525428;0.224003692;57.853703;32.146297;159.4072942;0.004079782;0.013599099;0.062926939;;;;;;;;;;;;
10/05/2022 11:30;25.62486842;0.00;;;0.007890261;0.007894673;0.007939724;0.008024194;0.008134111;0.008226486;0.008281705;0.008311873;0.008343263;0.008381305;0.008433547;0.00848177;0.008507615;0.008517282;0.008520417;0.008527335;0.008539777;0.008562146;0.008620542;0.00877026;0.009051449;0.009549582;0.010416891;0.011822933;0.013861706;0.016356475;0.018829861;0.020843628;0.022267096;0.023257086;0.023927144;0.024079993;0.023483472;0.022234957;0.020602492;0.018952325;0.017601865;0.016629367;0.015951853;0.015498698;0.015164186;0.014736285;0.014133838;0.013476755;0.012929536;0.012590617;0.012409543;0.012205694;0.011804894;0.011240946;0.010721522;0.010345741;0.010000703;0.009675847;0.009490379;0.009519168;0.009815717;0.010616784;0.012567715;0.016874326;0.024624007;0.035684569;0.04938915;0.065626944;0.084537939;0.105939825;0.128802374;0.151516833;0.172354641;0.189981671;0.20384658;0.214244773;0.220896429;0.224179584;0.228026913;0.231659972;0.233961642;0.235490822;0.236562017;0.237367059;0.238208195;0.23894986;0.239314083;0.23891774;0.238570981;0.238953937;0.239494893;0.240049578;0.240860948;0.24176512;0.242615292;0.243260244;0.244215741;0.244998378;0.245273329;0.245725628;0.246259312;0.246720104;0.24709461;0.246341575;0.244481214;59.05224256;30.94775744;172.8961072;0.003559874;0.011854738;0.04976721;;;;;;;;;;;;
10/05/2022 12:00;25.61631667;0.00;;;0.008798503;0.008805735;0.00886466;0.008964955;0.009098456;0.009219772;0.009297571;0.009340339;0.009383707;0.009438742;0.009506887;0.009566568;0.009604229;0.009624814;0.00963385;0.009645283;0.009662313;0.009686596;0.009759553;0.009944582;0.01028976;0.010905061;0.011979499;0.013711525;0.016208353;0.019251627;0.022250932;0.024664615;0.026345697;0.027505809;0.028285571;0.028443881;0.02771854;0.026211698;0.024237543;0.022248569;0.020623535;0.019448342;0.018630662;0.018078289;0.017660783;0.017128424;0.016384766;0.015575178;0.014899205;0.014479351;0.014254867;0.014000726;0.013496742;0.01279113;0.012145873;0.011681944;0.011253768;0.010841311;0.010601497;0.010625881;0.010990454;0.011988151;0.014405573;0.019693689;0.029119139;0.042429345;0.058736575;0.077888953;0.099924596;0.124356878;0.149877247;0.174608516;0.196900644;0.215613972;0.230303414;0.241467603;0.249022926;0.252832726;0.256400191;0.259777362;0.262135185;0.263912961;0.265231492;0.266250463;0.267277714;0.268151423;0.268888389;0.269017425;0.268828399;0.269092756;0.269596317;0.270096744;0.270904442;0.271672322;0.272197718;0.272542435;0.273183265;0.273942047;0.27422002;0.274536508;0.274783879;0.275017883;0.275287016;0.274566306;0.273262111;59.07006599;30.92993401;186.8194118;0.005244169;0.017464991;0.064488424;;;;;;;;;;;;
10/05/2022 12:30;26.29724444;0.00;;;0.00840288;0.008397251;0.008443736;0.008534217;0.008662252;0.008778301;0.00884819;0.008881852;0.008920934;0.008972977;0.009034689;0.009086468;0.00911726;0.009132436;0.00913585;0.009142601;0.009157545;0.009184263;0.009252226;0.009417159;0.009734313;0.010303493;0.011300007;0.012922039;0.015279941;0.0181675;0.021027807;0.02336235;0.025034864;0.026222173;0.027046635;0.027272754;0.026626424;0.025195966;0.023293011;0.021367916;0.019788886;0.018638301;0.017838856;0.017302369;0.016890852;0.016369515;0.015643088;0.014850311;0.014188561;0.013774245;0.013546452;0.013289715;0.01279581;0.012106418;0.011472701;0.011011247;0.01058433;0.010174096;0.009925836;0.009926078;0.010238607;0.011153645;0.013456519;0.018575522;0.027768255;0.04081988;0.056794861;0.075401308;0.096671466;0.120223048;0.144799962;0.168676026;0.190222303;0.208221285;0.222293036;0.232741542;0.239425571;0.243103225;0.246893702;0.250275105;0.252565278;0.254115004;0.25526458;0.256222748;0.257049077;0.257782928;0.258270569;0.257921899;0.257496116;0.257955123;0.258662298;0.259426619;0.260467857;0.261282064;0.261851383;0.262172605;0.262759835;0.263134753;0.263340128;0.263800964;0.263930457;0.263859107;0.263636498;0.262706818;0.261347347;57.9053057;32.0946943;200.3315436;0.005182172;0.017226244;0.063858801;;;;;;;;;;;;
10/05/2022 13:00;26.76649231;0.00;;;0.008956425;0.00898018;0.009065293;0.009189658;0.009349095;0.009498368;0.009597053;0.009651114;0.009705978;0.009777942;0.009864272;0.009936148;0.009980724;0.01000484;0.010021171;0.01004236;0.010066842;0.010100974;0.01018548;0.010383552;0.010749163;0.01139332;0.012504462;0.014297739;0.016891821;0.020051249;0.023167311;0.02570629;0.027524192;0.028821051;0.029725669;0.029979289;0.029290564;0.027751269;0.025695548;0.023612816;0.021909881;0.020669715;0.019800594;0.019215071;0.018771432;0.018209489;0.01742011;0.016549263;0.015821364;0.015367327;0.015125295;0.014846554;0.014297993;0.013529647;0.012822994;0.012314585;0.01184382;0.011385699;0.011112009;0.011126957;0.011500002;0.012556667;0.015149333;0.020797667;0.03081033;0.044877579;0.061891366;0.081464753;0.103591617;0.127814698;0.152855955;0.176970495;0.198582046;0.216552634;0.230513349;0.240829842;0.247327777;0.250765044;0.254713533;0.258173368;0.260208719;0.26161127;0.262579919;0.263315938;0.264069718;0.264865021;0.265255666;0.264723155;0.264356415;0.264745809;0.265136093;0.265485151;0.266243597;0.267383439;0.268445252;0.269019138;0.269314628;0.269401575;0.269762354;0.270373333;0.270569143;0.270474426;0.270068981;0.268720546;0.266814361;55.6843268;34.3156732;212.75522;0.004568689;0.015282789;0.050768457;;;;;;;;;;;;
10/05/2022 13:30;27.21187692;0.00;;;0.008782755;0.00877669;0.008840109;0.008948071;0.009087026;0.009212531;0.009296526;0.009347396;0.009396505;0.009454069;0.009525054;0.009587756;0.009623121;0.009641535;0.009653486;0.009666415;0.009684557;0.009712462;0.009785403;0.009964237;0.010303596;0.010913683;0.011980948;0.0137303;0.016280519;0.019409522;0.022521129;0.025074311;0.026914452;0.028236586;0.029169637;0.029442498;0.02876578;0.027224452;0.025156069;0.023062317;0.021346943;0.020099835;0.019228813;0.018635797;0.018183054;0.017614114;0.016822418;0.015951406;0.015213787;0.014751717;0.01449871;0.014214277;0.013672961;0.012910605;0.012204398;0.011690827;0.011220817;0.010762926;0.010471745;0.010450007;0.010768606;0.011749126;0.014258175;0.019842324;0.029836477;0.043944842;0.061086296;0.080808403;0.102987271;0.127146204;0.151992872;0.175805803;0.197117822;0.214890916;0.228720302;0.238855084;0.24499169;0.248174729;0.25211422;0.255612576;0.25768363;0.259121473;0.260141159;0.260908121;0.261613978;0.262405428;0.262782514;0.262241607;0.261784012;0.262029993;0.262408916;0.263015733;0.263925063;0.26465221;0.265109174;0.265462355;0.266135407;0.266947712;0.267195859;0.26713329;0.267087172;0.267217896;0.267182507;0.265460869;0.262883656;52.6062157;37.3937843;223.7831342;0.004829385;0.016124491;0.051832201;;;;;;;;;;;;
10/05/2022 14:00;26.93586875;0.00;;;0.010060424;0.010073747;0.010158012;0.010294096;0.010463583;0.010624924;0.010738689;0.010807051;0.010873006;0.010951311;0.011041718;0.0111197;0.011169777;0.011198081;0.011216524;0.011241101;0.011271933;0.011311508;0.011402973;0.011617344;0.012015279;0.01273075;0.013993797;0.016067618;0.019090607;0.022804654;0.026507657;0.029556496;0.031777831;0.033390255;0.034536078;0.034901852;0.034117593;0.032296439;0.029853767;0.02737156;0.025327812;0.023840895;0.022806749;0.022103631;0.021557072;0.020869496;0.019915774;0.018876014;0.018004557;0.017454493;0.017153515;0.01681237;0.016152314;0.015233119;0.014387132;0.013767507;0.013187422;0.012613932;0.012245535;0.012194269;0.012543347;0.013692119;0.016709558;0.02344913;0.0354637;0.052366896;0.072818803;0.096345325;0.122863825;0.151632315;0.180958247;0.208903375;0.233769023;0.25435563;0.270431142;0.282394946;0.290127653;0.293985108;0.298113769;0.301854741;0.304067718;0.305824447;0.307271539;0.30826608;0.309108161;0.309963683;0.310520403;0.310200688;0.30975707;0.310042087;0.310329692;0.310796431;0.311648133;0.312305434;0.312608192;0.312892178;0.313622585;0.314100623;0.314374382;0.315076776;0.315762777;0.316135845;0.316139787;0.314838498;0.312667693;48.87883674;41.12116326;233.4311224;0.00361335;0.012060027;0.034245232;;;;;;;;;;;;
10/05/2022 14:30;25.93578333;0.00;;;0.010241964;0.010277503;0.010381024;0.010532028;0.01071686;0.010892228;0.011019068;0.011097125;0.011168885;0.011254755;0.011359185;0.011447814;0.011501009;0.011533665;0.011559414;0.011586763;0.011620259;0.011663051;0.011757932;0.011987612;0.012415569;0.013175143;0.014502863;0.016662297;0.019797337;0.023633826;0.02742751;0.030510341;0.032705629;0.034257241;0.035326033;0.035603049;0.034753469;0.032885611;0.030402137;0.027890349;0.025825598;0.024328015;0.023288658;0.022582856;0.022035586;0.021343707;0.020382478;0.019330615;0.018450029;0.017903528;0.017605509;0.017256133;0.016582758;0.015651098;0.014797553;0.014170862;0.01358133;0.013005772;0.012645511;0.012619075;0.013014325;0.014244245;0.017364793;0.024209355;0.036324031;0.053270238;0.073778376;0.097527017;0.12444336;0.153797711;0.183827708;0.212381333;0.237699403;0.258679855;0.275235467;0.287902186;0.296355304;0.300230691;0.303851079;0.307450494;0.30997076;0.311848768;0.313257451;0.314327082;0.315237734;0.315949379;0.316517269;0.316456478;0.316300287;0.316580634;0.316785453;0.317078283;0.317931484;0.318812855;0.319101543;0.319367621;0.320459085;0.321026879;0.321006882;0.321154989;0.321422878;0.321758935;0.32229531;0.321811362;0.320678258;44.68191301;45.31808699;241.8861622;0.003320574;0.011088523;0.031211398;;;;;;;;;;;;
10/05/2022 15:00;25.92207647;0.00;;;0.010389342;0.010419544;0.010522267;0.010681055;0.010873638;0.011047835;0.011174135;0.011259822;0.011338201;0.011427851;0.01153383;0.011626838;0.011686974;0.011724212;0.011751225;0.01177982;0.011811597;0.011857206;0.011959126;0.012194084;0.012628645;0.013401586;0.014745517;0.01692349;0.020076581;0.023923058;0.027721535;0.030788456;0.032939117;0.034442406;0.03546681;0.035713458;0.034845964;0.032971352;0.030484917;0.027970217;0.025910807;0.024421958;0.023389968;0.022689599;0.022143363;0.021451685;0.020503805;0.019472458;0.018603972;0.018060007;0.017768828;0.0174255;0.016756091;0.015836851;0.014998066;0.014370322;0.013781564;0.01321762;0.012860394;0.012828125;0.013227469;0.01446331;0.017566819;0.024351326;0.036364068;0.05319593;0.073618769;0.097419081;0.124537821;0.154184553;0.184634468;0.213670774;0.23955033;0.260987336;0.277737312;0.290463037;0.299036539;0.303064907;0.306706091;0.310256811;0.312721395;0.314483132;0.315805697;0.316864864;0.317857787;0.318685591;0.319223275;0.319217895;0.318967606;0.319024226;0.319103962;0.319169641;0.319835462;0.320661505;0.321136612;0.321048343;0.321327958;0.322126358;0.322513708;0.322933926;0.323382943;0.323868903;0.323979969;0.322882438;0.321456472;40.15740473;49.84259527;249.3844795;0.003443121;0.011494831;0.03167639;;;;;;;;;;;;
10/05/2022 15:30;25.92815385;0.00;;;0.011256933;0.011289894;0.011406211;0.011586647;0.011809282;0.012014514;0.012160802;0.012255388;0.012348991;0.012461282;0.012585831;0.012691429;0.012762729;0.012815448;0.012858684;0.012901602;0.012950721;0.013008117;0.013124844;0.013383912;0.013852141;0.014675584;0.016110129;0.018438148;0.02180872;0.025924379;0.029993306;0.033304367;0.035659045;0.037314158;0.038458597;0.03876448;0.037854491;0.035859415;0.033206483;0.03051264;0.028298877;0.026697156;0.025594122;0.024846682;0.024262583;0.023526235;0.022500207;0.021379308;0.020442672;0.019861955;0.019547543;0.019182239;0.01846742;0.017471267;0.01655815;0.015884362;0.01524469;0.014620553;0.014222932;0.014177273;0.014586064;0.015890342;0.019231431;0.026590604;0.039664177;0.05803948;0.080368493;0.106357174;0.136000942;0.168470117;0.201787739;0.233501018;0.261750087;0.285321221;0.303759752;0.317732225;0.327304517;0.331941216;0.336072274;0.340083502;0.342851316;0.344922908;0.346610539;0.347873398;0.348877649;0.349869486;0.350912426;0.351171381;0.35083996;0.351032236;0.351345026;0.351654475;0.352436778;0.353297437;0.353736273;0.353900459;0.354412254;0.355034836;0.355498591;0.356197905;0.356871507;0.357324098;0.358030293;0.35752094;0.355019217;35.41381479;54.58618521;256.1501127;0.00337086;0.011253309;0.033546291;;;;;;;;;;;;
10/05/2022 16:00;25.82968;0.00;;;0.010752155;0.010777829;0.010872725;0.011033975;0.011231575;0.011407823;0.011536644;0.01161833;0.011694794;0.01178066;0.011877822;0.01196413;0.012020687;0.012055054;0.012082398;0.012113685;0.012144838;0.012186179;0.012283661;0.012514313;0.012937996;0.013694632;0.015024603;0.017187962;0.02031617;0.024136031;0.027913555;0.030970091;0.033117828;0.034619258;0.035648667;0.035899683;0.03502751;0.033160567;0.0307001;0.028200686;0.026143704;0.024655885;0.023621872;0.022912263;0.02236436;0.021679479;0.020735255;0.019708482;0.018847954;0.018303876;0.018001853;0.017657557;0.016988511;0.016069816;0.015237011;0.01461584;0.014022956;0.01344597;0.013070779;0.013018751;0.013385364;0.014574637;0.017618683;0.024319366;0.036180543;0.052798824;0.072970121;0.096450707;0.123164225;0.152399961;0.182464114;0.211260476;0.237043063;0.258403096;0.27504919;0.287843596;0.296383175;0.300067156;0.303813274;0.307606821;0.310126263;0.312017685;0.313363792;0.314392395;0.315346388;0.316179037;0.316676439;0.316235743;0.315435942;0.315470507;0.315769932;0.316117535;0.316486428;0.317093446;0.317301779;0.317024245;0.317609555;0.318347935;0.318708162;0.319323915;0.320246306;0.321182354;0.321989912;0.321138754;0.319005293;30.53437749;59.46562251;262.3744421;0.002523312;0.00842724;0.021132098;;;;;;;;;;;;
10/05/2022 16:30;25.78917692;0.00;;;0.010722119;0.010762833;0.01086127;0.011020723;0.01122965;0.011429456;0.011570623;0.011658668;0.011745379;0.01184278;0.011948451;0.012047225;0.012124502;0.012176903;0.012213982;0.01224895;0.012288889;0.012344874;0.012458887;0.012706632;0.013151886;0.013942506;0.015316198;0.017536028;0.020749563;0.024666882;0.028531159;0.031653214;0.033839471;0.035334911;0.036330431;0.036553967;0.035667006;0.033791228;0.031320914;0.028799067;0.026717687;0.025223382;0.024201506;0.023496374;0.022942052;0.022256256;0.021314362;0.020288385;0.019432212;0.01890031;0.018612928;0.018271299;0.017601894;0.016689453;0.015845711;0.015206442;0.014610828;0.014037766;0.013682185;0.013652267;0.014047785;0.015293784;0.018431453;0.025292357;0.037445965;0.054519004;0.075379194;0.099917797;0.128002476;0.158831564;0.190688214;0.221172287;0.248485823;0.27124116;0.289211297;0.303512812;0.313973417;0.318331578;0.32198326;0.326048622;0.328897583;0.331126575;0.332955803;0.33424933;0.335446994;0.336584145;0.33757603;0.337636906;0.336897097;0.336666923;0.337112601;0.337742664;0.338357207;0.339080969;0.339728632;0.339982557;0.340123621;0.340191584;0.340641504;0.342035471;0.343339268;0.343812408;0.343896788;0.343227467;0.34202287;25.58477141;64.41522859;268.2149096;0.001771658;0.005908798;0.01325829;;;;;;;;;;;;
10/05/2022 17:00;25.85790667;0.00;;;0.0107199;0.010735338;0.010824344;0.010970064;0.011156588;0.011330224;0.011450505;0.011519479;0.0115852;0.011664413;0.011755548;0.011837923;0.01189305;0.011926086;0.011945607;0.011965804;0.011993135;0.012031378;0.012124719;0.012348603;0.012758855;0.013485027;0.014757737;0.016821759;0.019800908;0.023434495;0.027016331;0.029904234;0.031920036;0.033302709;0.034215226;0.034390695;0.033516275;0.031720904;0.029379545;0.027005221;0.025051629;0.023645574;0.022672546;0.021998562;0.021477106;0.020825352;0.019940071;0.018984937;0.018182988;0.017677632;0.017394581;0.017066212;0.016449793;0.015599326;0.014810601;0.014216719;0.013660007;0.013120355;0.012767694;0.012709038;0.013042559;0.014145341;0.016954221;0.023119819;0.034070969;0.049502146;0.068413913;0.090731345;0.116412624;0.144915942;0.174624992;0.203365117;0.229405098;0.251370025;0.268762707;0.282365084;0.291703713;0.294960018;0.298498032;0.302736991;0.3054359;0.307324787;0.308721363;0.309729664;0.310551788;0.311173692;0.311650387;0.311323673;0.310508355;0.310371024;0.310613919;0.3109596;0.311657675;0.312346998;0.312746098;0.313051445;0.313786483;0.314621748;0.315188468;0.315754821;0.316582168;0.317465969;0.317850173;0.317144222;0.315891362;20.61921549;69.38078451;273.8004225;0.002458474;0.008197844;0.026341304;;;;;;;;;;;;
10/05/2022 17:30;25.22534167;0.00;;;0.009325167;0.009312634;0.009363701;0.009464601;0.009603196;0.009720475;0.009787884;0.009820649;0.00984871;0.009884871;0.009938899;0.00998949;0.010013792;0.010017988;0.010007968;0.009998828;0.009997949;0.010011452;0.01007301;0.01024269;0.010571115;0.01116357;0.012192934;0.013842166;0.016203258;0.019060557;0.021843841;0.024040465;0.025515595;0.026469891;0.027055036;0.027079398;0.026318118;0.024873985;0.023026535;0.02116736;0.019643157;0.018551569;0.017792133;0.017250882;0.016832313;0.016328991;0.015651612;0.014921175;0.014306979;0.013917805;0.013688496;0.013423708;0.012946607;0.012298711;0.011699218;0.011242071;0.010805511;0.010382639;0.010111307;0.010075948;0.010342032;0.011205107;0.013338795;0.01793492;0.026073967;0.037589067;0.051910389;0.069184299;0.089479099;0.112458588;0.136933201;0.161020385;0.183203287;0.202049984;0.217033945;0.228867878;0.237059997;0.239798821;0.242694896;0.246388086;0.248736241;0.250331083;0.25150757;0.252351568;0.253055456;0.253732024;0.254328318;0.254124885;0.253464882;0.253434614;0.253628735;0.25392813;0.254666962;0.255446865;0.256030628;0.256570468;0.257261929;0.2579445;0.258487868;0.259171629;0.260006933;0.260770875;0.26139366;0.260923111;0.259502562;15.68502242;74.31497758;279.2379431;0.001743837;0.005776795;0.017364542;;;;;;;;;;;;
10/05/2022 18:00;24.7089;0.00;;;0.009587373;0.009567278;0.009606863;0.009703408;0.009848602;0.009975782;0.010049393;0.010079168;0.01010185;0.010133808;0.010182483;0.010223806;0.010245579;0.010248786;0.010236943;0.010223819;0.010216881;0.010222684;0.010278195;0.010449974;0.010784195;0.011377727;0.012408564;0.014069135;0.016438979;0.019300506;0.022080055;0.024263232;0.025721755;0.026645588;0.027184114;0.027158893;0.026350808;0.024878023;0.02301554;0.021142778;0.019608242;0.018511397;0.017748847;0.017201266;0.016778622;0.016276164;0.015599475;0.014875677;0.014272666;0.013890832;0.013664587;0.013404202;0.01293076;0.012287928;0.011688359;0.011228071;0.010793483;0.010377487;0.010102524;0.010040418;0.010277432;0.011113598;0.01317008;0.017597963;0.025499632;0.03679822;0.051066786;0.068612579;0.089486021;0.113315334;0.139008372;0.164627503;0.188413737;0.208710406;0.224948796;0.237881379;0.246890598;0.249377147;0.252398963;0.25667375;0.259237801;0.260955458;0.262175624;0.262966134;0.263607198;0.26410065;0.264444418;0.263958973;0.262941235;0.262784673;0.262850408;0.262969438;0.263717492;0.264754237;0.265218481;0.26536131;0.266144653;0.267166503;0.268037767;0.268970519;0.269774516;0.270648761;0.271348653;0.270840466;0.270101066;10.82598389;79.17401611;284.618272;0.001722369;0.005671028;0.021517763;;;;;;;;;;;;
11/05/2022 07:00;14.44095;0.00;;;0.008077928;0.007983744;0.007928449;0.007906639;0.007905212;0.007891314;0.007847429;0.007780183;0.007712891;0.007655857;0.007602718;0.007549666;0.007490273;0.007415225;0.007326436;0.007236282;0.007152078;0.007085954;0.007056752;0.007103291;0.007256397;0.00757335;0.00815299;0.009104286;0.010472279;0.012119111;0.013689184;0.014853653;0.015541904;0.015893586;0.016018884;0.015833866;0.0152305;0.014278363;0.013131071;0.012004459;0.011080674;0.010419646;0.009971418;0.00964074;0.009367543;0.009051453;0.008647017;0.008228875;0.007887632;0.007665139;0.007525885;0.007361066;0.007093511;0.00676107;0.006465541;0.006237136;0.00601741;0.005818349;0.005699385;0.005689935;0.005842859;0.006297954;0.007342573;0.009534985;0.013470425;0.019168987;0.026591606;0.036336859;0.048877932;0.064074108;0.081283662;0.099063299;0.116022832;0.130868769;0.14289916;0.152635522;0.16058825;0.164113785;0.165278758;0.167101306;0.168825684;0.170340004;0.171617122;0.172623875;0.17347308;0.174271747;0.175394955;0.176334694;0.176411889;0.176468284;0.176707918;0.176787697;0.177042624;0.177647456;0.178266185;0.178710815;0.179363371;0.180175785;0.181069362;0.182077393;0.182900528;0.18297766;0.183182102;0.184330129;0.185268883;25.59946494;64.40053506;91.55370369;0.001906796;0.006205825;0.034824347;;;;;;;;;;;;
