Date;PAR(micromol/m2/s);RH(%);VPD(kPa);Ta (C);Prec(mm);GPP;TER;ETP_Pen(W/m2);Time_start;SIF_SFM_Co_tot;PRI;PAR_micromoles_m_2s_1;mNDI;NDVI
2022-07-18 10:00:00;1319.714;38.46666;2.256855131;27.48333;0.0;21.73006512;6.591714118;375.7490339;2022-07-18 10:00:00;0.1258622222222222;-0.07611222222222222;1061.9076833333334;0.6937966666666666;0.9056366666666666
2022-07-18 10:30:00;1466.648;34.95667;2.540886363;28.56666;0.0;21.86611479;6.955692663;425.5963187;2022-07-18 10:30:00;0.11408882352941177;-0.07013882352941177;934.6359352941176;0.699394705882353;0.9060194117647058
2022-07-18 11:00:00;1587.575;32.27333;2.796314566;29.525;0.0;16.09195833;7.285710492;461.8667687;2022-07-18 11:00:00;0.0988525;-0.06405666666666666;808.7972;0.7039908333333332;0.9056241666666667
2022-07-19 10:00:00;1357.232;34.57;2.79433508;30.11333;0.20354;33.13722136;7.721105656;404.822216;2022-07-19 10:00:00;0.09034125;-0.07697;1058.45439375;0.69011;0.90366375
2022-07-19 10:30:00;1497.228;31.96667;3.06633494;31.05667;0.0;8.838819772;8.067047352;452.4820059;2022-07-19 10:30:00;0.07454785714285715;-0.07099642857142857;921.1996285714285;0.6962342857142857;0.9044978571428571
2022-07-19 11:00:00;1614.251;30.51333;3.326091791;32.11833;0.0;13.61558065;8.463693174;488.5196282;2022-07-19 11:00:00;0.0624125;-0.06249416666666666;786.077975;0.7030641666666666;0.9042483333333333
2022-07-19 11:30:00;1712.068;27.14833;3.78863519;33.595;0.0;15.84641546;9.026736993;522.1643646;2022-07-19 11:30:00;0.054254000000000004;-0.052486;647.80614;0.712281;0.9045529999999999
2022-07-19 12:00:00;1786.974;25.34;4.047909567;34.34333;0.0;21.35166401;9.320878873;549.8179636;2022-07-19 12:00:00;0.042993333333333335;-0.04105444444444444;482.6992;0.7238355555555556;0.90587
2022-07-19 12:30:00;1831.655;23.70833;4.358472051;35.28833;0.0;17.32307195;9.696374298;563.391236;2022-07-19 12:30:00;0.029514285714285715;-0.029511428571428574;297.12998571428574;0.72621;0.9048014285714286
2022-07-19 13:00:00;1849.927;18.88166;4.921076415;36.38166;0.0;13.3480086;10.1374036;569.0578588;2022-07-19 13:00:00;0.0238575;-0.0267975;189.22387500000002;0.7242925;0.9060275
2022-07-19 13:30:00;1806.347;18.705;5.120592196;37.07;0.0;13.37701693;10.42164693;561.7613954;2022-07-19 13:30:00;0.01088;-0.023976666666666663;93.4828;0.7161566666666667;0.9059533333333333
2022-07-20 10:00:00;437.172;95.89;0.084324567;17.905;0.0;11.21539819;4.059948001;116.1535843;2022-07-20 10:00:00;0.03135142857142857;-0.04435571428571428;289.16220000000004;0.6901;0.9075657142857142
2022-07-20 10:30:00;169.4632;95.25667;0.098168865;18.04333;1.22124;9.117601306;4.099547347;44.9464735;2022-07-20 10:30:00;0.013485;-0.042929999999999996;116.9565;0.68953;0.9107799999999999
2022-07-20 11:00:00;219.2855;96.04833;0.081059135;17.90167;1.22124;2.613558266;4.064210935;57.92806357;2022-07-20 11:00:00;0.054876666666666664;-0.04475833333333334;254.1422;0.6876000000000001;0.91336
2022-07-20 11:30:00;295.8437;96.06166;0.081799425;18.1;0.61062;10.77628421;4.119984258;77.90311036;2022-07-20 11:30:00;0.0588075;-0.048775;405.987375;0.6904049999999999;0.91103375
2022-07-20 12:00:00;160.184;94.88833;0.104677946;17.875;1.22124;3.509066096;4.06223185;38.48470622;2022-07-20 12:00:00;0.064458;-0.050638;583.47852;0.703111;0.903759
2022-07-20 12:30:00;136.8505;95.43333;0.090423978;17.34167;3.25664;4.750282917;3.92350036;34.4945075;2022-07-20 12:30:00;0.030565;-0.0439275;155.9523;0.69086;0.9109675
2022-07-20 13:00:00;137.3431;95.75833;0.082270247;17.015;2.0354;-0.014242541;3.840680712;33.95116292;2022-07-20 13:00:00;0.01356;-0.04388;78.13065;0.6948000000000001;0.9145
2022-07-20 13:30:00;187.2015;96.50333;0.067491653;16.93833;1.83186;3.893681533;3.823219497;48.02009045;2022-07-20 13:30:00;0.0014;-0.04728;53.7969;0.68038;0.91382
2022-07-20 14:00:00;125.1774;96.67833;0.064378559;17.00333;0.40708;6.52048833;3.842503739;31.16646166;2022-07-20 14:00:00;0.00515;-0.01891;40.0155;0.70059;0.9132
2022-07-21 10:00:00;714.8181;89.09167;0.236133363;18.76;0.0;29.61625552;4.422155522;194.0110083;2022-07-21 10:00:00;0.1310911764705882;-0.06141294117647059;1148.851094117647;0.6941070588235294;0.9052435294117647
2022-07-21 10:30:00;898.2753;85.69666;0.322865301;19.43167;0.0;36.60240379;4.617203793;244.5234981;2022-07-21 10:30:00;0.11788124999999999;-0.055275625;943.54695;0.7002675;0.90508625
2022-07-21 11:00:00;986.6388;83.03166;0.397546031;20.03167;0.0;36.46890647;4.795506468;274.816419;2022-07-21 11:00:00;0.08600769230769231;-0.05223384615384615;788.5180846153846;0.7024661538461537;0.9055799999999999
2022-07-21 11:30:00;1247.355;81.21166;0.457597078;20.66;0.0;38.86017999;4.985879988;350.0402346;2022-07-21 11:30:00;0.065578;-0.054962;641.13483;0.7072;0.907199
2022-07-21 12:00:00;1466.366;76.26833;0.601233374;21.30167;0.0;33.7557995;5.184199505;388.7814145;2022-07-21 12:00:00;0.050071;-0.046979;507.85386;0.717002;0.907752
2022-07-21 12:30:00;1296.506;71.30999;0.759854934;22.02833;0.0;33.33872072;5.413150723;346.2451695;2022-07-21 12:30:00;0.03548428571428571;-0.04263857142857143;348.01345714285713;0.7207057142857144;0.9073014285714286
2022-07-21 13:00:00;1221.359;70.04666;0.817230721;22.51666;0.0;31.04888855;5.57095641;341.1620023;2022-07-21 13:00:00;0.02055;-0.043918;209.30424;0.717244;0.906978
2022-07-21 13:30:00;1195.463;67.44333;0.911345244;22.94;0.0;33.03520204;5.710102043;347.0729255;2022-07-21 13:30:00;0.011394999999999999;-0.034045;100.16235;0.720245;0.9100575
2022-07-22 10:00:00;989.9785;78.50999;0.537859328;21.10333;0.0;35.53012642;5.261926417;261.7311698;2022-07-22 10:00:00;0.05570375;-0.0380175;398.77995;0.7035125;0.91080875
2022-07-22 10:30:00;1225.345;73.48333;0.720397688;22.44666;0.0;30.43875726;5.695067264;338.6915928;2022-07-22 10:30:00;0.01939666666666667;-0.03322666666666667;196.68880000000001;0.7138466666666666;0.9127000000000001
2022-07-22 11:00:00;1527.679;69.13;0.894838019;23.51833;0.0;30.24359422;6.053594222;432.5838957;2022-07-22 11:00:00;0.02923666666666667;-0.03327;195.082;0.7048900000000001;0.9094066666666666
2022-07-22 11:30:00;983.837;66.835;1.005968384;24.27333;0.0;39.37617083;6.31377083;276.8660493;2022-07-22 11:30:00;0.052463333333333334;-0.03227666666666667;318.47085;0.705815;0.9085633333333334
2022-07-22 12:00:00;490.9205;67.17667;0.977952369;23.975;0.0;12.16649329;6.215493293;132.9456928;2022-07-22 12:00:00;0.03733;-0.034208333333333334;290.5012;0.7096033333333334;0.9098
2022-07-22 12:30:00;377.4504;65.63499;1.03376196;24.135;0.0;21.52516581;6.273865809;99.70372887;2022-07-22 12:30:00;0.0203425;-0.0310125;127.23075;0.710985;0.911335
2022-07-22 13:00:00;540.8611;65.35;1.058801331;24.39667;0.0;18.34846386;6.367551863;139.5573199;2022-07-22 13:00:00;0.0178;-0.022785;94.5231;0.7120150000000001;0.909635
2022-07-22 13:30:00;327.3793;64.42333;1.091679688;24.46667;0.0;13.88494308;6.395525837;77.6609715;2022-07-22 13:30:00;0.0020800000000000003;-0.016685;44.4342;0.7136;0.909905
2022-07-23 10:00:00;535.9349;82.42833;0.422938796;20.46833;0.0;23.65751678;5.210046282;156.7622628;2022-07-23 10:00:00;0.11237714285714286;-0.05161071428571429;968.6841000000001;0.7000407142857143;0.9063192857142858
2022-07-23 10:30:00;616.5413;81.05167;0.459460631;20.58833;0.0;37.40035156;5.251151564;179.316296;2022-07-23 10:30:00;0.09921214285714286;-0.046485;758.1579857142858;0.7054564285714287;0.9063314285714286
2022-07-23 11:00:00;966.8758;80.37833;0.486943865;20.965;0.0;25.5328764;5.374696397;269.6448679;2022-07-23 11:00:00;0.09210083333333334;-0.048395;759.473075;0.7093533333333334;0.9057483333333334
2022-07-23 11:30:00;1119.334;75.98167;0.621733102;21.65333;0.0;35.29317042;5.601670418;313.9195103;2022-07-23 11:30:00;0.07075636363636363;-0.04818181818181819;668.4428454545455;0.7141481818181817;0.9063309090909091
2022-07-23 12:00:00;1346.048;74.18499;0.680868818;21.96;0.0;43.15397392;5.706173916;366.5988849;2022-07-23 12:00:00;0.050127;-0.043175000000000005;515.39964;0.724195;0.908052
2022-07-23 12:30:00;1303.415;72.18333;0.756864551;22.47167;0.0;29.87800969;5.880509686;355.021266;2022-07-23 12:30:00;0.03799;-0.03982142857142857;346.9805142857143;0.7258699999999999;0.9077585714285714
2022-07-23 13:00:00;1814.41;68.07833;0.913681034;23.30833;0.0;44.56135512;6.169055118;509.2384025;2022-07-23 13:00:00;0.027148;-0.031796000000000005;220.76196;0.7275419999999999;0.9054719999999999
2022-07-23 13:30:00;1596.181;64.675;1.030678841;23.62667;0.0;39.50950268;6.282902683;444.1997951;2022-07-23 13:30:00;0.01727;-0.019270000000000002;71.17814999999999;0.7267600000000001;0.90883
2022-07-24 10:00:00;1372.137;59.785;1.226891432;24.37;0.0;31.83770458;6.458389024;377.3542893;2022-07-24 10:00:00;0.08947125;-0.06009125;1078.6842375;0.69702875;0.9057587500000001
2022-07-24 10:30:00;1510.825;55.34833;1.415308403;25.01;0.0;37.20557896;6.681078956;419.8189882;2022-07-24 10:30:00;0.08094285714285714;-0.05791642857142858;966.5211;0.7018071428571429;0.9062514285714285
2022-07-24 11:00:00;1631.945;49.52166;1.688125052;25.91333;0.0;25.47303385;7.002611751;459.7053517;2022-07-24 11:00:00;0.06819461538461538;-0.055196153846153846;829.3869;0.7068469230769231;0.9058161538461539
2022-07-24 11:30:00;1730.607;48.135;1.777710886;26.33;0.0;24.244199;7.151382996;488.5831637;2022-07-24 11:30:00;0.055291;-0.051801;692.44737;0.71475;0.9065619999999999
2022-07-24 12:00:00;1802.399;47.85833;1.828349579;26.71667;0.0;28.70320824;7.290408237;510.7477856;2022-07-24 12:00:00;0.04182;-0.046844000000000004;545.64147;0.725429;0.908381
2022-07-24 12:30:00;1841.332;46.34833;1.93504543;27.19666;0.0;34.18705073;7.465450725;523.3861943;2022-07-24 12:30:00;0.03242375;-0.04380125;401.4334875;0.7290237500000001;0.90759
2022-07-24 13:00:00;1863.691;44.27166;2.065751136;27.665;0.0;26.1069819;7.637881904;534.4811542;2022-07-24 13:00:00;0.02258;-0.04279666666666667;258.85445;0.7297816666666667;0.9075133333333333
2022-07-24 13:30:00;1849.085;43.08333;2.153080873;28.01333;0.0;29.08846138;7.766261378;534.1502306;2022-07-24 13:30:00;0.009439999999999999;-0.031933333333333334;115.80290000000001;0.7414033333333333;0.9133266666666667
2022-07-25 10:00:00;1375.177;60.92;1.04941716;22.255;0.0;27.18373653;5.606336529;368.6120712;2022-07-25 10:00:00;0.140886;-0.052571999999999994;866.4792600000001;0.696113;0.9047319999999999
2022-07-25 10:30:00;1558.705;58.265;1.173464472;23.01333;0.0;26.7844361;5.851036101;428.8717447;2022-07-25 10:30:00;0.12365692307692308;-0.04246769230769231;841.126523076923;0.7068438461538461;0.903196923076923
2022-07-25 11:00:00;1569.134;56.32166;1.267516053;23.53666;0.0;30.73917824;6.021878242;445.4313006;2022-07-25 11:00:00;0.0949042857142857;-0.04670857142857143;586.6718142857143;0.7050957142857143;0.9047714285714286
2022-07-25 11:30:00;1265.3;55.51333;1.312776654;23.815;0.0;25.98711607;6.112266075;368.2274224;2022-07-25 11:30:00;0.09123416666666667;-0.040884166666666666;628.82015;0.7159325000000001;0.9053741666666667
2022-07-25 12:00:00;1189.136;55.81333;1.326163507;24.09667;0.0;29.40207972;6.204379722;355.3835551;2022-07-25 12:00:00;0.06068571428571429;-0.034999999999999996;488.22441428571426;0.7240828571428571;0.9054885714285714
2022-07-25 12:30:00;964.0613;56.295;1.302296067;23.97667;0.0;30.05773935;6.160739354;292.9201344;2022-07-25 12:30:00;0.04001375;-0.0418975;411.0356625;0.723715;0.90608625
2022-07-25 13:00:00;833.8663;57.39666;1.282739013;24.15;0.0;32.34882798;6.216347981;247.9184599;2022-07-25 13:00:00;0.024233333333333332;-0.033743333333333334;221.5221;0.7285916666666666;0.90372
2022-07-25 13:30:00;1119.604;56.91667;1.320311135;24.445;0.0;27.42625044;6.313650441;338.5527247;2022-07-25 13:30:00;0.0158325;-0.040862499999999996;106.6359;0.722945;0.913705
2022-07-26 10:00:00;947.0082;71.95499;0.607471804;18.77;0.0;40.43668374;4.430283741;254.1576568;2022-07-26 10:00:00;0.10544545454545454;-0.03786727272727273;616.764;0.7041518181818182;0.9058863636363637
2022-07-26 10:30:00;871.4012;68.71166;0.695503219;19.185;0.0;31.11676807;4.546438071;236.8719719;2022-07-26 10:30:00;0.10042727272727273;-0.03876545454545455;558.7731272727273;0.7033981818181818;0.9059145454545454
2022-07-26 11:00:00;817.87;63.52666;0.823387504;19.43333;0.0;23.69562247;4.615722473;222.2739836;2022-07-26 11:00:00;0.0772275;-0.03523875;444.0986625;0.70687375;0.906005
2022-07-26 11:30:00;1044.667;60.05166;0.926996913;19.87667;0.0;37.33013387;4.742533867;288.0330864;2022-07-26 11:30:00;0.06236625;-0.0344275;354.11400000000003;0.70631625;0.906065
2022-07-26 12:00:00;801.7143;59.53667;0.938462095;19.86833;0.0;25.20746165;4.73770165;224.8260554;2022-07-26 12:00:00;0.050415714285714286;-0.03431;300.3612428571428;0.7089271428571429;0.9067428571428572
2022-07-26 12:30:00;1225.475;58.115;1.000192947;20.34;0.0;32.48531813;4.874518128;342.1907185;2022-07-26 12:30:00;0.03505;-0.0314675;142.487625;0.7121;0.9084825
2022-07-26 13:00:00;915.0884;56.085;1.045542676;20.29166;0.0;24.3239085;4.857708505;254.6360684;2022-07-26 13:00:00;0.00699;-0.02803333333333333;87.73539999999998;0.7099133333333333;0.9074233333333334
2022-07-26 13:30:00;559.8206;56.32333;1.043299143;20.345;0.0;19.82600055;4.871090546;156.41465;2022-07-26 13:30:00;0.0014;-0.03202;63.1905;0.70738;0.90799
2022-07-27 10:00:00;1325.879;63.975;0.808391327;19.33667;0.0;27.07911124;4.481611244;337.3771105;2022-07-27 10:00:00;0.131879375;-0.0516925;1010.09975625;0.70092875;0.904799375
2022-07-27 10:30:00;1046.169;61.025;0.890218985;19.62167;0.0;24.74893991;4.559939915;255.8456542;2022-07-27 10:30:00;0.05410285714285714;-0.03943714285714285;399.00287142857144;0.7115857142857143;0.9071585714285714
2022-07-27 11:00:00;1151.308;55.895;1.045427734;20.22;0.0;24.28108113;4.729181128;293.874802;2022-07-27 11:00:00;0.06724714285714285;-0.03703714285714286;375.7219285714286;0.7105557142857143;0.9054
2022-07-27 11:30:00;1026.753;53.21;1.120660203;20.38833;0.0;21.01007231;4.77557231;263.9878258;2022-07-27 11:30:00;0.059794;-0.04198;366.61614;0.717108;0.9075939999999999
2022-07-27 12:00:00;1056.996;50.67666;1.209326472;20.76833;0.0;26.71964453;4.884214534;281.5725943;2022-07-27 12:00:00;0.0665225;-0.042001250000000004;513.7472625;0.72703625;0.90671625
2022-07-27 12:30:00;1061.76;49.13;1.264621409;20.99333;0.0;23.83075188;4.948051883;277.5438532;2022-07-27 12:30:00;0.047985;-0.03770833333333334;356.74049999999994;0.72951;0.9074483333333333
2022-07-27 13:00:00;1771.61;45.40499;1.442135313;21.985;0.0;38.56764013;5.243140128;495.2250828;2022-07-27 13:00:00;0.07832;-0.03408;119.9538;0.71018;0.90808
2022-07-27 13:30:00;1113.24;45.16;1.44860676;21.985;0.0;25.05643115;5.240431148;300.2441528;2022-07-27 13:30:00;0.021;-0.03870333333333333;97.7161;0.72466;0.9112433333333333
2022-07-28 10:00:00;1045.633;56.44;0.983471326;19.435;0.0;33.20107584;4.397875843;255.3727787;2022-07-28 10:00:00;0.15539466666666665;-0.05046866666666667;938.16726;0.7049873333333333;0.904532
2022-07-28 10:30:00;1395.372;53.33;1.132704344;20.60333;0.0;28.50959535;4.72349535;369.1196686;2022-07-28 10:30:00;0.11152461538461537;-0.056038461538461544;912.8073923076923;0.705073076923077;0.9051946153846154
2022-07-28 11:00:00;1314.251;50.57;1.265912903;21.47833;0.0;33.3260722;4.974272199;351.6319076;2022-07-28 11:00:00;0.100698;-0.052122;776.45211;0.7096;0.9046839999999999
2022-07-28 11:30:00;1587.396;46.82666;1.437012068;22.36;0.0;26.40096463;5.23336463;429.7985354;2022-07-28 11:30:00;0.066723;-0.05526;646.3044;0.717263;0.9065709999999999
2022-07-28 12:00:00;1552.198;40.41833;1.6908588;23.16667;0.0;30.90389806;5.475698063;431.0420943;2022-07-28 12:00:00;0.04602222222222222;-0.04543111111111111;489.5178;0.7293966666666667;0.9073644444444445
2022-07-28 12:30:00;1521.113;36.51333;1.855514097;23.655;0.0;25.51990327;5.623743274;423.6852115;2022-07-28 12:30:00;0.0334275;-0.04139375;348.3241125;0.7328475;0.90638375
2022-07-28 13:00:00;1786.612;35.815;1.937564699;24.19333;0.0;27.64273225;5.789362246;499.600939;2022-07-28 13:00:00;0.0227425;-0.042132499999999996;198.9033;0.7325875000000001;0.9074325
2022-07-28 13:30:00;1236.974;34.8;2.010872979;24.55167;0.0;27.23928013;5.89978013;337.6075905;2022-07-28 13:30:00;0.00715;-0.0268325;92.56095;0.7395225;0.911195
2022-07-29 10:00:00;1361.147;53.44333;1.190989466;21.46;0.0;30.80656903;4.848056301;356.1202287;2022-07-29 10:00:00;0.10188285714285715;-0.04002571428571428;767.2646571428571;0.7163542857142857;0.9056328571428571
2022-07-29 10:30:00;1507.614;46.18333;1.513928603;23.02167;0.0;26.24318598;5.301885976;407.328467;2022-07-29 10:30:00;0.025172;-0.036374000000000004;225.26718;0.710762;0.908292
2022-07-29 11:00:00;1603.078;41.66833;1.741962002;24.01333;0.0;29.43278403;5.599084029;437.9030087;2022-07-29 11:00:00;0.0768175;-0.03474;416.223;0.70832125;0.90329875
2022-07-29 11:30:00;1689.887;39.14333;1.869078119;24.48166;0.0;19.38788822;5.740438223;460.9434102;2022-07-29 11:30:00;0.090821;-0.046482;611.0166;0.715779;0.90524
2022-07-29 12:00:00;1751.168;37.33833;1.99386742;25.075;0.0;23.69826094;5.92266094;483.804336;2022-07-29 12:00:00;0.04454625;-0.03803125;459.0813;0.7318337500000001;0.90615375
2022-07-29 12:30:00;1870.791;36.80166;2.084107091;25.67667;0.0;24.7963902;6.110110201;519.0904114;2022-07-29 12:30:00;0.03014333333333333;-0.023113333333333333;244.0585;0.7346666666666667;0.90366
2022-07-29 13:00:00;1835.82;35.87166;2.186837568;26.24333;0.0;25.23136651;6.288836508;511.9784921;2022-07-29 13:00:00;0.019672500000000002;-0.0307725;147.555225;0.7189525;0.9034225
2022-07-29 13:30:00;1636.482;35.64166;2.183912949;26.16;0.0;19.48508717;6.258506167;460.0123233;2022-07-29 13:30:00;0.002295;-0.037995;48.37395;0.7006749999999999;0.91186
2022-07-30 10:00:00;1063.43;52.59333;1.30775202;22.69833;0.0;26.04816086;5.073073134;279.7391421;2022-07-30 10:00:00;0.06794142857142857;-0.03625;387.1461;0.7069085714285714;0.90459
2022-07-30 10:30:00;1214.6;51.125;1.423026116;23.59167;0.0;26.75833956;5.331044563;326.4581748;2022-07-30 10:30:00;0.09937357142857142;-0.048364285714285714;940.8785142857142;0.7078457142857143;0.904265
2022-07-30 11:00:00;1519.66;44.39167;1.744483049;24.83667;0.0;32.92569989;5.701799889;419.6943537;2022-07-30 11:00:00;0.08785090909090909;-0.046084545454545454;727.0713818181819;0.7104945454545454;0.90413
2022-07-30 11:30:00;1488.742;41.39833;1.914652223;25.52;0.0;38.76922375;5.908723752;421.5770056;2022-07-30 11:30:00;0.06547857142857143;-0.035328571428571424;443.5430142857143;0.71;0.9041914285714286
2022-07-30 12:00:00;1393.595;40.15;2.014995681;26.02667;0.0;22.51133053;6.06342053;396.1410911;2022-07-30 12:00:00;0.018692;-0.031420000000000003;175.89515999999998;0.706396;0.9046960000000001
2022-07-30 12:30:00;854.4171;41.19833;1.954876234;25.81333;0.0;19.69061683;5.993316833;237.1957006;2022-07-30 12:30:00;0.0172175;-0.0303375;128.853;0.7066175;0.904095
2022-07-30 13:00:00;1574.96;40.40499;2.039653395;26.305;0.0;23.31634302;6.144173018;441.0008771;2022-07-30 13:00:00;0.028312499999999997;-0.0428625;191.17057499999999;0.7150175;0.9050825
2022-07-30 13:30:00;1777.971;38.785;2.249119541;27.51333;0.0;27.58452855;6.527128551;522.5514018;2022-07-30 13:30:00;0.00819;-0.010596666666666666;92.6897;0.7337033333333333;0.9033133333333333
2022-07-31 10:00:00;1362.433;70.23167;0.742616776;21.05;0.0;27.51409365;4.485393648;354.7195554;2022-07-31 10:00:00;0.095084375;-0.056941875;1047.00980625;0.699050625;0.9028731249999999
2022-07-31 10:30:00;1377.246;67.09;0.864300953;21.89;0.0;32.58036441;4.71046441;363.120964;2022-07-31 10:30:00;0.08525428571428571;-0.05180785714285714;894.1908214285714;0.7071514285714285;0.9032678571428571
2022-07-31 11:00:00;1610.617;63.66167;0.983438576;22.38333;0.0;21.63213347;4.843983471;428.1032012;2022-07-31 11:00:00;0.07901916666666667;-0.044977500000000004;709.729225;0.7189016666666667;0.9008658333333334
2022-07-31 11:30:00;1729.59;61.32833;1.094477526;23.12167;0.0;28.16261107;5.048511071;466.1499155;2022-07-31 11:30:00;0.09265727272727274;-0.04757181818181819;649.0516909090909;0.7203127272727273;0.9042054545454546
2022-07-31 12:00:00;1793.06;57.965;1.216647299;23.49333;0.0;22.44058643;5.151506427;486.1730595;2022-07-31 12:00:00;0.044107;-0.04354;508.13196;0.729194;0.905673
2022-07-31 12:30:00;1826.31;53.825;1.3834849;24.06833;0.0;20.59526451;5.314364506;501.2980507;2022-07-31 12:30:00;0.032565;-0.04126375;359.32065;0.73121375;0.90493125
2022-07-31 13:00:00;1842.223;50.65166;1.558751104;24.95167;0.0;16.79477545;5.570775454;509.1298785;2022-07-31 13:00:00;0.019631666666666665;-0.04288666666666666;210.78435;0.7263066666666665;0.9038550000000001
2022-07-31 13:30:00;1833.189;49.575;1.612798072;25.16166;0.0;26.88118412;5.630084124;513.6972112;2022-07-31 13:30:00;0.006266666666666667;-0.03391333333333333;88.83749999999999;0.7349966666666666;0.9104266666666666
2022-08-01 10:00:00;1175.183;73.30999;0.66780174;21.09833;0.0;37.64352501;4.374925008;316.900492;2022-08-01 10:00:00;0.077219;-0.038089;555.25446;0.701731;0.902342
2022-08-01 10:30:00;1012.317;70.4;0.7563633;21.44167;0.0;32.57451178;4.462311778;283.1425178;2022-08-01 10:30:00;0.07551428571428571;-0.03388;462.7628142857143;0.7053857142857144;0.9034357142857142
2022-08-01 11:00:00;712.0234;69.45834;0.787218675;21.58333;0.0;22.2331477;4.497047704;195.5077688;2022-08-01 11:00:00;0.08621111111111111;-0.04070222222222222;667.3335666666667;0.706421111111111;0.9037611111111112
2022-08-01 11:30:00;782.6617;68.53333;0.831027552;21.98166;0.0;29.13895545;4.600219446;209.6791877;2022-08-01 11:30:00;0.06609125;-0.049635;691.4184;0.71494375;0.90346625
2022-08-01 12:00:00;1047.686;66.37;0.899868077;22.19666;0.0;29.81219817;4.655098169;283.3293217;2022-08-01 12:00:00;0.05026;-0.049077499999999996;384.110175;0.7189175;0.90746
2022-08-01 12:30:00;1443.459;63.64833;1.0062411;22.755;0.0;34.72322065;4.803460655;401.4941413;2022-08-01 12:30:00;0.046779999999999995;-0.03908285714285714;375.47472857142856;0.7281742857142858;0.9029442857142858
2022-08-01 13:00:00;1320.208;62.215;1.058873453;22.95833;0.0;36.6930403;4.856210299;366.0546534;2022-08-01 13:00:00;0.03204;-0.029722;236.32938;0.729716;0.900034
2022-08-02 10:00:00;1336.51;64.695;0.97667645;22.745;0.0;29.18189476;4.679050315;351.1360071;2022-08-02 10:00:00;0.1300125;-0.045987499999999994;822.17175;0.7025716666666666;0.9033758333333334
2022-08-02 10:30:00;1473.436;59.86333;1.202325608;24.065;0.0;27.00518809;5.033178087;398.9811802;2022-08-02 10:30:00;0.11016200000000001;-0.037959;580.01463;0.706268;0.9037179999999999
2022-08-02 11:00:00;1601.842;56.57166;1.366860317;24.89166;0.0;31.70644237;5.259942372;441.8804491;2022-08-02 11:00:00;0.09675700000000001;-0.037814;573.7542900000001;0.7088300000000001;0.903641
2022-08-02 11:30:00;1616.468;53.395;1.534477149;25.65;0.0;23.73070211;5.471702112;448.6274758;2022-08-02 11:30:00;0.08843300000000001;-0.038071;568.22937;0.715487;0.9040050000000001
2022-08-02 12:00:00;1750.991;49.84666;1.7436909;26.57166;0.0;26.23435614;5.734856142;489.4358334;2022-08-02 12:00:00;0.07579875;-0.03595;473.7240375;0.72179125;0.90491
2022-08-02 12:30:00;1733.998;49.50666;1.785525844;26.86;0.0;20.24888168;5.815891683;491.6051538;2022-08-02 12:30:00;0.05055285714285714;-0.041468571428571424;399.87690000000003;0.72438;0.9042614285714287
2022-08-02 13:00:00;1819.839;47.68333;1.864720174;26.995;0.0;19.66100246;5.852102462;509.3229233;2022-08-02 13:00:00;0.023928333333333333;-0.042706666666666664;237.21415;0.7224966666666667;0.902605
2022-08-02 13:30:00;1899.459;44.99333;2.050134887;27.75833;0.0;19.35745109;6.075421092;546.786138;2022-08-02 13:30:00;0.00539;-0.03091;89.7645;0.7309975;0.9090775
2022-08-03 10:00:00;1318.473;46.99;1.984956241;27.83833;0.0;20.90458101;5.947537261;372.5154724;2022-08-03 10:00:00;0.072891875;-0.06730375;1015.5072562500001;0.694138125;0.901985625
2022-08-03 10:30:00;1457.546;43.29833;2.247982561;28.82166;0.0;20.35313144;6.23470862;415.3615345;2022-08-03 10:30:00;0.06932384615384615;-0.06344307692307692;899.7010384615385;0.6994615384615385;0.9022061538461539
2022-08-03 11:00:00;1578.91;41.05166;2.39169793;29.22167;0.0;19.62805482;6.350836929;452.8334119;2022-08-03 11:00:00;0.05916090909090909;-0.05977545454545454;775.7248363636364;0.7051345454545455;0.9021190909090909
2022-08-03 11:30:00;1677.785;39.21666;2.525086052;29.63166;0.0;19.46968079;6.470850789;482.4116292;2022-08-03 11:30:00;0.04820749999999999;-0.05439583333333333;621.525175;0.7147266666666666;0.9024883333333333
2022-08-03 12:00:00;1752.489;37.145;2.674380591;30.04833;0.0;18.76721949;6.593799489;503.9861181;2022-08-03 12:00:00;0.03767444444444444;-0.048600000000000004;487.73246666666665;0.7244277777777778;0.9042188888888888
2022-08-03 12:30:00;1792.654;35.25333;2.860579178;30.70667;0.0;16.95243622;6.792370223;517.1288198;2022-08-03 12:30:00;0.02703;-0.045976249999999996;342.8161875;0.72548625;0.903445
2022-08-03 13:00:00;1812.079;34.27666;2.902071546;30.69666;0.0;14.20793654;6.785026545;523.6822557;2022-08-03 13:00:00;0.014526666666666667;-0.048225;189.56119999999999;0.7184766666666667;0.9015
2022-08-03 13:30:00;1798.832;33.68;3.043401218;31.37333;0.0;13.47961828;6.991548278;521.5163548;2022-08-03 13:30:00;0.007955;0.004424999999999998;74.0673;0.74865;0.88449
2022-08-04 10:00:00;1099.916;62.80166;1.147027692;24.54833;0.0;29.23347047;4.869980466;321.9695883;2022-08-04 10:00:00;0.09921153846153846;-0.041053846153846156;744.3049384615385;0.7031553846153845;0.9009646153846155
2022-08-04 10:30:00;676.0817;61.65499;1.194096998;24.71333;0.0;19.29873426;4.910254257;189.2608286;2022-08-04 10:30:00;0.06062;-0.03179;343.3872857142857;0.7034485714285713;0.9019485714285714
