Date;DayOfYear;Year;Time;SoilWaterContent_30;SoilWaterContent_60;SoilWaterContent_90;SoilWaterContent_120;SoilWaterContent_150;SoilWaterContent_0_150;SoilTemperature_04cmavg;SoilTemperature_08cmavg;SoilTemperature_16cmavg;SoilTemperature_32cmavg;SoilTemperature_64cmavg;BF5_PARi_tot_Avg;BF5_PARi_diffuse_Avg;BF5_PARi_direct_Avg;VPD(kPa);PAR (µmol/m2/s);Ta (°C);RH (%);Prec (mm);WindSpeed (m/s);GPP-Photosynthesis;ETP_Penman (W/m2);Sunelevation;Sunzenith;Sunazimuth
08/04/2022 10:00;98;2022;10.5;107.3566318;120.2988337;134.1705301;137.4619824;134.2799734;0.422378634;9.11657725;9.17682;9.202371;9.22700625;9.1022005;118.0044;118.3141;-0.3096665;0.029700522;139.3725;7.161666;97.06666;1.83186;1.04337;1.529801883;33.2240484;42.61106223;47.38893777;141.216925
08/04/2022 10:30;98;2022;11;109.327295;120.3259695;134.191119;137.4702446;134.2804405;0.423730046;9.148308;9.19697375;9.220238667;9.2548925;9.13378725;123.0989;123.3087;-0.2098003;0.031186763;144.6782;8.258333;97.14167;1.62832;1.98276;1.165746588;36.45664641;45.39974852;44.60025148;150.8173865
08/04/2022 11:00;98;2022;11.5;110.4173371;120.3440416;134.2038372;137.4752241;134.2827241;0.424482109;9.31165575;9.34111;9.384738333;9.41469725;9.29415925;202.5409;200.9323;1.608612;0.076364234;238.6341;10.76333;94.08499;0.81416;6.23645;2.778263732;61.25521264;47.43090032;42.56909968;161.2104666
08/04/2022 12:30;98;2022;13;111.8133748;120.3718645;134.2305097;137.4839659;134.2854279;0.425456762;9.384214;9.328399;9.302873;9.32095225;9.22506175;646.7032;518.693;128.0102;0.163795639;757.0208;12.19;88.45499;0.20354;6.65459;3.558540507;207.4426479;48.00176525;41.99823475;194.6383606
08/04/2022 14:30;98;2022;15;111.7235291;120.3736642;134.2466404;137.5007866;134.286245;0.425420577;9.63680675;9.4259355;9.248715;9.150708;9.0879415;198.8748;194.9259;3.948985;0.391260934;234.7132;13.91667;75.36333;1.83186;7.04547;3.410409821;66.18235238;36.91509164;53.08490836;232.6005562
08/04/2022 15:00;98;2022;15.5;111.9951605;120.382553;134.2499519;137.504564;134.2869524;0.425612788;9.5942715;9.37382;9.158509;9.03065475;8.974561;254.032;252.9838;1.048233;0.185759052;301.3478;11.86833;86.62666;0.81416;6.81927;3.49829454;76.35331283;32.78100316;57.21899684;240.1436899
08/04/2022 16:00;98;2022;16.5;114.3062083;120.427472;134.2628528;137.5188307;134.2891717;0.427203024;9.67586875;9.44065675;9.200911;8.9922015;8.92934675;99.73486;99.15337;0.5814996;0.043883907;116.3539;8.351666;96.00333;1.62832;0.997152;1.099550856;30.02325389;23.65902847;66.34097153;253.5172866
09/04/2022 07:00;99;2022;7.5;118.845481;122.3386164;134.6866598;137.7749585;134.4405944;0.43205754;8.3298665;8.48635975;8.599473333;8.90750225;8.975176;110.1659;99.57211;10.59379;0.035014485;132.1995;3.046666;95.395;0;1.46742;2.596719452;8.33891873;17.16379091;72.83620909;98.05467218
09/04/2022 07:30;99;2022;8;118.7246419;122.3422225;134.6904398;137.7783345;134.4429318;0.431985714;8.358987;8.51575475;8.637173333;8.94690625;9.02214125;131.2103;131.2185;-0.008248901;0.036417171;155.9426;3.283333;95.29;0;1.44852;2.646890887;33.19922406;22.04894466;67.95105534;104.0080208
09/04/2022 08:00;99;2022;8.5;118.6379451;122.3415235;134.6930988;137.7829318;134.446332;0.431934554;8.48509675;8.638624;8.775006667;9.08530625;9.1670675;148.7157;149.1914;-0.4756523;0.037105739;176.7016;3.68;95.33333;0;1.6278;2.761602878;40.24208374;26.80529847;63.19470153;110.2884379
09/04/2022 08:30;99;2022;9;118.5543464;122.3408052;134.6935955;137.7875944;134.4506822;0.431884682;8.511884;8.65768975;8.791778;9.10589975;9.197472;194.9377;195.2942;-0.3564911;0.050054465;230.8067;4.175;93.92;0;1.53737;2.04535466;51.5689768;31.36562665;58.63437335;117.0127537
09/04/2022 09:00;99;2022;9.5;118.4908022;122.3410908;134.6941681;137.7925305;134.4563105;0.431849935;8.53981125;8.6748345;8.798693667;9.115742;9.218005;288.0056;285.3693;2.636342;0.073607885;338.874;4.543333;91.28666;0;1.51972;2.419419545;75.08398509;35.64929046;54.35070954;124.3065999
09/04/2022 09:30;99;2022;10;118.4207582;122.3381207;134.6955116;137.7980435;134.4617907;0.431809483;8.64318675;8.76455925;8.883243;9.19613075;9.30797625;546.7326;441.1136;105.619;0.105571278;642.8114;5.083333;87.965;0;1.50981;4.264649325;142.1472292;39.55877996;50.44122004;132.2959887
14/04/2022 07:00;104;2022;7.5;105.2674568;122.3402499;134.7819455;138.0052345;134.840785;0.423490448;10.4502125;10.418755;10.37747667;10.1328175;9.659866;129.7442;121.3969;8.347317;0.022516221;159.1838;9.429998;98.09333;0;0.472818;2.084573526;14.04410304;18.74602231;71.25397769;97.02935835
14/04/2022 07:30;104;2022;8;105.2298749;122.3424593;134.7876254;138.00606;134.8433307;0.4234729;10.464045;10.42887;10.39099333;10.15645;9.684186;213.466;200.0104;13.45555;0.021823057;259.7842;9.548333;98.16666;0;0.571616;4.225137407;43.73893785;23.647126;66.352874;102.9787515
14/04/2022 08:00;104;2022;8.5;105.1921519;122.3429296;134.7905668;138.0083645;134.8471161;0.423454086;10.551445;10.5058225;10.47202;10.2408725;9.77187375;434.8048;345.0156;89.78922;0.021832079;527.2048;10.09333;98.23167;0;0.518935;7.853490486;106.570974;28.42860415;61.57139585;109.2678554
14/04/2022 08:30;104;2022;9;105.1589696;122.3425132;134.7921285;138.0123645;134.8521227;0.423438732;10.6374675;10.5732275;10.54487;10.3177225;9.852445;597.1759;402.5499;194.626;0.02282038;723.9927;10.92833;98.25166;0;1.01793;6.536358627;159.5963367;33.02292437;56.97707563;116.0203623
14/04/2022 09:00;104;2022;9.5;105.1194052;122.3420486;134.7944366;138.017554;134.8546729;0.423418745;10.76449;10.6710025;10.64433667;10.421495;9.96288375;866.2656;246.537;619.7286;0.028458133;983.1484;12.13333;97.98666;0;0.941011;10.3078337;219.8565249;37.34829374;52.65170626;123.3721077
14/04/2022 09:30;104;2022;10;105.0859244;122.3412826;134.7952033;138.0224073;134.8559298;0.423400498;10.73671;10.60687;10.55731333;10.337465;9.88991175;1022.809;249.7461;773.0627;0.143845615;1133.439;14.015;90.99999;0;0.764542;17.13629986;268.8549672;41.30458322;48.69541678;131.4629236
14/04/2022 10:00;104;2022;10.5;105.0578603;122.3385455;134.7959768;138.0249176;134.8574358;0.423383157;10.8596375;10.6710825;10.60576;10.3645825;9.917621;1159.886;306.6034;853.2821;0.394020829;1291.738;15.58;77.71166;0;1.15845;13.6134153;322.0421421;44.77073238;45.22926762;140.415909
14/04/2022 10:30;104;2022;11;105.0260264;122.3370098;134.7979308;138.0255668;134.8572659;0.423362533;11.16279;10.910555;10.82325333;10.5595525;10.11796625;1291.128;306.4639;984.6644;0.632696646;1426.808;16.805;66.89833;0;0.91787;12.13390783;363.8040789;47.60665256;42.39334744;150.2981641
14/04/2022 11:00;104;2022;11.5;104.9449153;122.3334569;134.8013172;138.0249286;134.8567877;0.423307604;11.23348;10.92327;10.78672667;10.4971475;10.0656825;1371.761;274.5496;1097.212;0.734963386;1508.044;17.24667;62.60833;0;1.2863;11.78877157;387.3584376;49.66412928;40.33587072;161.0643068
14/04/2022 11:30;104;2022;12;104.8465486;122.3298264;134.8024759;138.026014;134.8566584;0.423241016;11.41921;11.05203;10.88750333;10.5517925;10.12011175;1434.51;296.7521;1137.758;0.857549675;1556.911;17.62333;57.39666;0;1.4549;10.3032417;405.9849766;50.81014803;39.18985197;172.5044383
14/04/2022 12:00;104;2022;12.5;104.8221669;122.3247075;134.8037716;138.0262114;134.8577984;0.423223104;12.0011925;11.58825;11.42727;11.041525;10.6052275;1484.173;290.8205;1193.353;0.990464001;1651.801;18.03;52.03667;0;1.84035;4.525058494;432.9414281;50.95907628;39.04092372;184.2416955
14/04/2022 12:30;104;2022;13;104.7777088;122.3207757;134.8036347;138.0252389;134.8577155;0.423190049;12.00577;11.554535;11.33417;10.9131225;10.48416;1504.3;311.9461;1192.354;1.046201682;1679.119;18.38333;50.44833;0;1.82095;8.013248072;446.0073556;50.09926005;39.90073995;195.8135709
14/04/2022 13:00;104;2022;13.5;104.7576621;122.3186574;134.803443;138.025165;134.8579317;0.423175239;;;;;;1492.773;329.011;1163.762;1.092223506;1675.856;18.68833;49.24666;0;1.92636;8.721454617;448.2709042;48.29702679;41.70297321;206.8062895
14/04/2022 13:30;104;2022;14;104.7049161;122.3159383;134.8038956;138.024561;134.8589969;0.423138872;12.0762625;11.57487;11.25352333;10.7458625;10.32377;1445.829;324.1348;1121.694;1.188901649;1607.259;19.31;46.855;0;0.911617;12.75988965;430.8166825;45.67522144;44.32477856;216.9582416
14/04/2022 14:00;104;2022;14.5;104.6527382;122.3128497;134.8045599;138.0245798;134.8599287;0.423103104;12.0489875;11.52937;11.18619333;10.6400175;10.2123625;1400.793;352.8586;1047.934;1.222746142;1536.113;19.835;47.095;0;1.06897;16.65029044;417.5015245;42.38074631;47.61925369;226.1804015
14/04/2022 14:30;104;2022;15;104.5785749;122.3108953;134.8050769;138.0257827;134.8612686;0.423054399;11.9095475;11.3614675;10.97396333;10.39156;9.96325575;889.6285;366.4577;523.1708;1.160727434;981.3469;19.39667;48.39333;0;2.28965;10.73495655;255.5866387;38.5578201;51.4421799;234.5134743
14/04/2022 15:00;104;2022;15.5;104.4711363;122.3090901;134.8053883;138.028735;134.8628988;0.422984832;11.8939075;11.3289;10.91330333;10.29508;9.85855575;843.4254;320.0644;523.361;0.998413808;931.081;18.97833;54.43833;0;3.06443;9.779460817;247.3680804;34.33364879;55.66635121;242.069262
14/04/2022 15:30;104;2022;16;104.4291842;122.3077505;134.8056754;138.0316677;134.8658863;0.422960109;12.107665;11.5313075;11.14592;10.4760925;10.014702;1012.246;286.9281;725.3175;1.116714285;1068.149;19.45667;50.535;0;2.32461;7.987472272;288.8142778;29.81441327;60.18558673;248.9856177
14/04/2022 16:00;104;2022;16.5;104.389444;122.3046323;134.8031175;138.0330316;134.8679735;0.422932133;12.0976975;11.51713;11.12077333;10.42665;9.956367;899.9608;282.8674;617.0934;1.17529246;940.4839;19.49166;48.05333;0;2.6611;8.550973976;252.3107428;25.08695632;64.91304368;255.4008237
14/04/2022 16:30;104;2022;17;104.3500853;122.3024396;134.8044007;138.0351393;134.8685302;0.422907063;12.0045825;11.43136;11.01220333;10.2997675;9.82395575;769.4659;267.0812;502.3847;1.144600805;789.3333;19.58;49.68666;0;2.40929;7.64768583;204.0539259;20.22264194;69.77735806;261.4424574
14/04/2022 17:00;104;2022;17.5;104.3151782;122.3009067;134.8057918;138.036163;134.8701733;0.422885475;11.9635625;11.4051675;10.99471667;10.2565275;9.76395475;580.3885;239.6989;340.6896;1.194469473;585.7701;19.81;48.23833;0;2.01955;8.034367509;139.5720726;15.28153302;74.71846698;267.2245302
14/04/2022 17:30;104;2022;18;104.2692453;122.3004058;134.8082896;138.0366401;134.8705408;0.422856748;11.938385;11.3962825;11.00019;10.2391075;9.72625375;409.3083;219.6295;189.6788;1.135546581;415.5943;19.67833;50.38833;0;1.63893;4.110411145;85.14587053;10.31616442;79.68383558;272.8485332
14/04/2022 18:00;104;2022;18.5;104.2281665;122.3025062;134.8115895;138.0377992;134.87191;0.422834648;11.905495;11.3893;10.99305;10.22217;9.6956615;192.8291;166.8786;25.95048;1.111589747;209.197;19.3;50.27999;0;1.81886;5.210094133;13.96653902;5.374758424;84.62524158;278.4059253
15/04/2022 07:00;105;2022;7.5;102.6829016;122.3478757;134.8961936;138.1026711;134.9260753;0.421970478;10.65664;10.7041375;10.67666;10.442975;9.83057225;268.0851;124.8682;143.2169;0.085644459;338.6188;9.271667;92.67;0;1.38276;5.289091064;49.17524307;19.05345344;70.94654656;96.82409017
15/04/2022 07:30;105;2022;8;102.6390878;122.3471492;134.9018162;138.1071447;134.9288047;0.421949335;10.714345;10.760855;10.74984;10.53252;9.927635;433.6244;166.1544;267.47;0.137500233;505.7737;10.195;88.93833;0;0.848332;7.845432008;94.85457004;23.95755991;66.04244009;102.7719064
15/04/2022 08:00;105;2022;8.5;102.6010207;122.3485494;134.9065498;138.1113189;134.9317265;0.421932777;10.8603;10.89512;10.90563333;10.7019875;10.104464;546.3669;192.9857;353.3812;0.188851387;626.1968;11.10833;85.70333;0;1.1646;9.961286901;125.623846;28.74390664;61.25609336;109.0618354
15/04/2022 08:30;105;2022;9;102.5484422;122.3490565;134.910639;138.1138842;134.9346136;0.421904424;10.993;11.0021925;11.02238;10.8347775;10.2499025;730.4622;202.7168;527.7454;0.268351381;827.3491;12.52333;81.495;0;1.12088;9.86514535;181.3911287;33.34492786;56.65507214;115.8189536
15/04/2022 09:00;105;2022;9.5;102.5146176;122.3480521;134.9139647;138.1169403;134.9382449;0.42188788;11.1487025;11.1160625;11.13423667;10.95571;10.3765775;893.1119;195.586;697.5259;0.394734567;987.0107;14.14833;75.515;0;1.40593;9.244093585;228.6887036;37.67863248;52.32136752;123.1811926
15/04/2022 09:30;105;2022;10;102.4843474;122.3457665;134.9173247;138.1206008;134.9400242;0.421872042;11.0939675;11.0145575;11.00416333;10.8297625;10.2662025;1074.71;202.4678;872.242;0.601640466;1175.772;15.69333;66.21333;0;2.0384;12.41778684;288.1499559;41.64439906;48.35560094;131.2912826
15/04/2022 10:00;105;2022;10.5;102.4297631;122.3424309;134.9194249;138.1215256;134.9415779;0.421836482;11.1526175;11.01507;10.97693;10.7877375;10.23496;1179.76;226.9566;952.8038;0.721596204;1316.072;16.34667;61.13166;0;2.91228;19.13427752;332.3605244;45.12021313;44.87978687;140.2758055
15/04/2022 10:30;105;2022;11;102.2762292;122.3387678;134.9205464;138.1222772;134.9410808;0.421732601;11.3783025;11.1838075;11.11683;10.9102275;10.3709825;1290.872;278.6701;1012.202;0.735828248;1428.546;16.82167;61.54333;0;2.81707;12.39523626;364.1721812;47.96443484;42.03556516;150.2050018
15/04/2022 11:00;105;2022;11.5;102.2329426;122.3343012;134.9208756;138.122287;134.9401635;0.42170038;;;;;;1393.189;304.1371;1089.052;0.775503386;1538.489;17.245;60.54167;0;2.43194;9.921699134;396.8303086;50.02677171;39.97322829;161.0343446
15/04/2022 11:30;105;2022;12;102.1885775;122.3306619;134.9218122;138.1230739;134.940625;0.421669834;11.57504;11.257855;11.10491667;10.8253125;10.3069225;1159.37;395.9384;763.4318;0.821706001;1290.468;17.325;58.40166;0;2.5647;11.99647168;328.9937983;51.17210331;38.82789669;172.5501397
15/04/2022 12:00;105;2022;12.5;102.1536921;122.3261776;134.9231767;138.1221268;134.9408482;0.421644014;12.108105;11.750065;11.59973667;11.281485;10.76321;1508.061;322.2028;1185.858;0.936445256;1693.312;18.04667;54.7;0;2.72654;14.40912887;447.1932844;51.31357374;38.68642626;184.3664419
15/04/2022 12:30;105;2022;13;102.1294547;122.3222795;134.9259155;138.1219981;134.942479;0.421628085;12.132245;11.7302425;11.52386;11.1698475;10.663685;1523.443;302.9285;1220.514;0.982229227;1702.083;18.34167;53.35667;0;2.47047;10.59505424;448.9393839;50.43995463;39.56004537;196.0094708
15/04/2022 13:00;105;2022;13.5;102.085825;122.3185553;134.9286355;138.1225091;134.9435798;0.421599403;12.3576275;11.923615;11.67934333;11.277655;10.77342;1475.33;318.0329;1157.297;1.060513353;1664.515;18.57833;50.38;0;2.56524;10.42310024;443.4996014;48.61955817;41.38044183;207.0571711
15/04/2022 13:30;105;2022;14;102.0453282;122.3150346;134.9307823;138.1236741;134.9445551;0.421572916;12.2456825;11.7899925;11.479;11.044895;10.553505;1392.877;350.1305;1042.747;1.094552578;1559.599;18.85333;49.66;0;2.36079;12.47696495;416.8165402;45.97785614;44.02214386;217.2455249
15/04/2022 14:00;105;2022;14.5;102.0145999;122.3104922;134.9326211;138.1252424;134.9455745;0.421552353;12.1597925;11.6806525;11.32520667;10.8441475;10.3548075;1376.226;421.848;954.3781;1.092034256;1525.272;19.03333;50.33667;0;1.89529;13.43993953;412.8957121;42.66404898;47.33595102;226.487891
15/04/2022 14:30;105;2022;15;101.9659354;122.3056707;134.9335616;138.1265294;134.9460531;0.4215185;12.15512;11.641605;11.27570333;10.74539;10.245985;1263.875;434.7397;829.1353;1.112130235;1371.681;19.005;49.33333;0;2.53269;10.66776697;371.2936205;38.82387349;51.17612651;234.8293567
15/04/2022 15:00;105;2022;15.5;101.9250196;122.2986023;134.9340647;138.1276326;134.9481789;0.421488999;12.1930475;11.6512775;11.27280667;10.698655;10.1899555;1168.024;366.7343;801.2896;1.147133898;1270.591;19.31667;48.74333;0;2.02418;11.98730403;342.4164171;34.58530772;55.41469228;242.3859843
15/04/2022 15:30;105;2022;16;101.8904502;122.2953765;134.93442;138.1277119;134.9513451;0.421466202;12.2985225;11.7447925;11.34724;10.7366925;10.2219875;1039.403;285.4619;753.9409;1.148482134;1092.953;19.32667;48.715;0;2.2767;11.79812442;287.9631216;30.05479083;59.94520917;249.2988935
15/04/2022 16:00;105;2022;16.5;101.862485;122.2916421;134.9365799;138.1305374;134.9532308;0.42144965;12.3123775;11.75153;11.33672667;10.6947225;10.174928;968.3557;233.266;735.0897;1.194804759;994.6359;19.65333;47.71833;0;2.12808;7.225381231;260.4933066;25.31913902;64.68086098;255.7085627
15/04/2022 16:30;105;2022;17;101.8356471;122.2850729;134.937327;138.131962;134.9547665;0.42142985;12.2610225;11.7050075;11.27605667;10.60638;10.0791975;801.2745;232.5702;568.7044;1.212187965;810.1885;19.76333;47.31833;0;2.09344;7.455848206;205.0717237;20.44956352;69.55043648;261.7439154
15/04/2022 17:00;105;2022;17.5;101.8061156;122.2818366;134.9380374;138.1333817;134.9566229;0.421410663;12.250325;11.7073975;11.28874;10.58748;10.0446995;711.8419;290.0006;421.8413;1.203189013;720.9747;19.725;47.585;0;1.95181;5.259674919;188.1858382;15.5059395;74.4940605;267.5197098
15/04/2022 17:30;105;2022;18;101.7812685;122.2786053;134.9406314;138.1352872;134.958851;0.421396429;12.2063275;11.6781075;11.27342333;10.546955;9.98807225;338.4373;205.3833;133.0541;1.087284729;346.5492;19.235;51.17;0;1.77013;5.656505656;57.79381444;10.54062401;79.45937599;273.1377797
15/04/2022 18:00;105;2022;18.5;101.7612;122.2752056;134.9436104;138.1377641;134.9607465;0.421385684;12.158915;11.656935;11.24706333;10.50876;9.93985525;323.795;195.9616;127.8333;1.143326549;327.4903;19.30667;48.88166;0;1.20414;5.785854013;52.90873134;5.601688139;84.39831186;278.6896482
16/04/2022 07:00;106;2022;7.5;101.1044492;122.2620807;135.018463;138.2112211;135.0156421;0.421074571;10.9582175;11.0014475;10.96943667;10.738125;10.09490025;257.3757;144.614;112.7616;0.204938073;310.0486;9.395;82.605;0;2.28689;6.488143392;46.40683344;19.35760395;70.64239605;96.6187561
16/04/2022 07:30;106;2022;8;101.0842536;122.2628003;135.0224277;138.2133632;135.0184993;0.421067563;10.9965425;11.035915;11.01757;10.8022;10.1653775;312.8019;178.2913;134.5106;0.238470361;369.3913;9.938334;80.48332;0;2.19349;5.408556286;58.15357421;24.26465031;65.73534969;102.5647315
16/04/2022 08:00;106;2022;8.5;101.0612212;122.2608022;135.026489;138.2168661;135.0229786;0.421058905;11.0842825;11.112535;11.10591333;10.90365;10.280975;522.35;207.7495;314.6005;0.289955529;606.9595;10.68833;77.42833;0;2.18757;8.536926624;119.8364959;29.05581253;60.94418747;108.8551731
16/04/2022 08:30;106;2022;9;101.005929;122.2579995;135.0292795;138.2205784;135.0242976;0.421025389;11.1852525;11.19114;11.19166667;11.00289;10.38828;714.2755;196.3071;517.9684;0.387625853;819.9459;11.715;71.80999;0;3.14836;9.893208034;178.33296;33.6635011;56.3364989;115.6165425
16/04/2022 09:00;106;2022;9.5;100.9347265;122.2529807;135.0331598;138.2227985;135.0258013;0.420979645;;;;;;920.5327;206.1202;714.4125;0.450248764;1029.046;12.48;68.86333;0;3.05996;8.757349516;234.9421381;38.00553849;51.99446151;122.9888831
16/04/2022 09:30;106;2022;10;100.9042772;122.251398;135.0362679;138.2219687;135.0282387;0.420961434;11.2069775;11.1415325;11.10533667;10.9288125;10.3402875;1067.055;218.8707;848.1842;0.535203732;1177.96;13.61;65.62167;0;2.60642;12.02691493;278.1374766;41.98082279;48.01917721;131.1178661
16/04/2022 10:00;106;2022;10.5;100.8763984;122.2485941;135.038804;138.2238915;135.0280996;0.420943858;11.2963425;11.19571;11.14737333;10.9619;10.3808975;1177.631;230.9236;946.707;0.621901502;1319.48;14.32667;61.86666;0;3.38779;9.924414057;320.4000723;45.46639285;44.53360715;140.1336381
16/04/2022 10:30;106;2022;11;100.8292878;122.2448424;135.0404596;138.2251629;135.0286053;0.420912239;11.4746475;11.33078;11.26731333;11.069195;10.5002775;1290.558;251.673;1038.885;0.686514407;1437.865;14.93;59.51167;0;3.19625;12.35075809;353.6868669;48.31905246;41.68094754;150.109696
16/04/2022 11:00;106;2022;11.5;100.7840704;122.2411961;135.0415943;138.2259761;135.027153;0.420879993;11.449085;11.2605475;11.16166333;10.9456025;10.38936;1390.768;226.0549;1164.713;0.809221798;1539.765;15.55833;54.16167;0;2.91254;17.20386541;384.0105502;50.38640656;39.61359344;161.002465
16/04/2022 11:30;106;2022;12;100.7580182;122.2356047;135.0421477;138.2254705;135.0256073;0.420857899;11.7407925;11.505085;11.39371;11.1397;10.58551;1473.598;234.4229;1239.175;0.957068706;1629.003;15.83167;46.72667;0;3.73909;10.57129592;414.7047582;51.53119047;38.46880953;172.5944323
16/04/2022 12:00;106;2022;12.5;100.7328405;122.2307325;135.0433669;138.2258751;135.0257154;0.42083902;12.467335;12.188425;12.08501;11.79467;11.2407425;1486.644;242.0094;1244.635;0.973872572;1679.761;16.32833;47.48167;0;3.47947;9.150536106;430.377116;51.66529735;38.33470265;184.4903709
16/04/2022 12:30;106;2022;13;100.7109656;122.2273852;135.0448809;138.2259343;135.0255674;0.420823156;12.2479225;11.92949;11.74646667;11.4391125;10.9041725;1490.542;212.3652;1278.176;1.11089046;1672.841;16.84167;42.015;0;3.61133;17.47310698;433.8577236;50.7779321;39.2220679;196.2049577
16/04/2022 13:00;106;2022;13.5;100.7119779;122.224467;135.0462525;138.2250727;135.0239492;0.420821146;12.445125;12.105065;11.89048667;11.546545;11.01251;1446.943;220.5701;1226.373;1.084832111;1642.722;16.62833;42.60333;0;3.83562;13.24073214;426.6356081;48.93942821;41.06057179;207.3077144
16/04/2022 13:30;106;2022;14;100.6974896;122.2205129;135.0483565;138.2240295;135.02534;0.420810486;12.258585;11.9069525;11.63489;11.2655525;10.7451125;1414.365;238.0745;1176.291;1.029361162;1590.211;16.865;46.34999;0;3.35167;9.450651642;412.6572072;46.27791906;43.72208094;217.5322623
16/04/2022 14:00;106;2022;14.5;100.675411;122.2146023;135.0503414;138.2252429;135.0264105;0.420794672;12.1968775;11.8267525;11.51720333;11.1128925;10.596385;1358.299;222.5307;1135.769;1.109148796;1516.602;17.27667;43.67833;0;3.57199;10.75129546;399.0814486;42.94491531;47.05508469;226.7944823
16/04/2022 14:30;106;2022;15;100.6495832;122.2077023;135.0509266;138.2260166;135.0260219;0.4207735;12.1645125;11.7658625;11.44151;10.9982175;10.4763425;1290.53;225.9115;1064.618;1.075738824;1415.885;17.27333;45.36333;0;4.1067;11.06547911;374.7139059;39.08766369;50.91233631;235.143963
16/04/2022 15:00;106;2022;15.5;100.6208798;122.2014362;135.0512577;138.2228586;135.027459;0.420749261;12.203095;11.77727;11.44577333;10.9643325;10.434155;1190.927;200.0117;990.9153;1.089438242;1291.544;17.58;45.72833;0;4.37745;9.952162705;345.1686636;34.83489755;55.16510245;242.7010902
16/04/2022 15:30;106;2022;16;100.5925216;122.1957175;135.0521975;138.2223991;135.0283064;0.420727428;12.2888475;11.8558825;11.50936667;11.0008475;10.468625;1102.73;187.8044;914.9254;1.113231134;1151.615;17.72333;45.04166;0;4.03804;8.831683091;305.4623678;30.29329797;59.70670203;249.6102691
16/04/2022 16:00;106;2022;16.5;100.5627384;122.1914292;135.0529163;138.2230144;135.0294984;0.420706398;12.261535;11.8182575;11.45296333;10.9219525;10.389635;967.0845;180.4554;786.6291;1.121357705;996.442;17.65833;44.41333;0;4.53821;11.43825186;263.2161171;25.54964205;64.45035795;256.0141696
16/04/2022 16:30;106;2022;17;100.5461531;122.1893017;135.0544899;138.2262029;135.029853;0.420697334;12.1779625;11.7374275;11.35550333;10.805;10.270815;820.4658;174.7102;645.7556;1.118949386;830.6736;17.73166;44.78833;0;3.74219;7.170171822;211.2879323;20.67497977;69.32502023;262.0430475
16/04/2022 17:00;106;2022;17.5;100.5272817;122.1854344;135.0529776;138.222496;135.0298879;0.420678718;12.1424425;11.716135;11.34310333;10.770065;10.2230375;662.8489;170.7888;492.0601;1.112580051;660.0421;17.62333;44.72667;0;3.80877;5.768322553;160.0463933;15.72899302;74.27100698;267.812394
16/04/2022 17:30;106;2022;18;100.4963974;122.1832855;135.0538939;138.2231594;135.0314454;0.420658788;12.1053575;11.69611;11.34181333;10.74492;10.18294275;501.401;147.4157;353.9853;1.107285154;490.8625;17.395;44.19166;0;3.85085;2.392240477;106.745758;10.7638572;79.2361428;273.4243729
16/04/2022 18:00;106;2022;18.5;100.4576851;122.1803578;135.0553884;138.2260878;135.034955;0.420636316;12.0791525;11.69806;11.34762667;10.74196;10.17301125;341.5847;123.8126;217.7721;1.081981499;326.5148;17.11833;44.505;0;3.78554;4.333823735;53.14314964;5.827489138;84.17251086;278.9705619
17/04/2022 07:00;107;2022;7.5;99.66208332;122.1103353;135.1005278;138.3005495;135.1020201;0.420183677;;;;;;299.6204;108.7421;190.8783;0.409163484;356.4331;6.671667;58.20833;0;1.99331;2.199729811;49.02613449;19.658359;70.341641;96.4133551
17/04/2022 07:30;107;2022;8;99.63482993;122.1043516;135.1042333;138.3014408;135.103931;0.420165858;10.5840425;10.7853575;10.86004667;10.8472675;10.3065475;462.4005;128.9867;333.4138;0.465756252;535.1544;7.815;56.00666;0;1.33383;7.135914056;91.09272328;24.56828221;65.43171779;102.3572253
17/04/2022 08:00;107;2022;8.5;99.60649696;122.0961;135.1052472;138.3019113;135.1063817;0.420144091;10.7527025;10.940865;11.04339;11.0429075;10.5078625;624.2324;147.3861;476.8462;0.60218659;716.4078;9.593333;49.56333;0;1.57083;10.04653552;140.2992289;29.36420644;60.63579356;108.6478636
17/04/2022 08:30;107;2022;9;99.59097495;122.0877661;135.1055055;138.3024048;135.1084748;0.420130084;10.8496775;11.006055;11.12393333;11.1366175;10.61335;786.1853;152.5142;633.6712;0.727294747;895.0929;10.54833;42.85333;0;2.5493;9.819545163;191.9096176;33.97852822;56.02147178;115.4131168
17/04/2022 09:00;107;2022;9.5;99.56134268;122.0824886;135.1056782;138.3021596;135.1080195;0.420106459;10.93506;11.05279;11.15648;11.185765;10.6820375;961.7776;156.5445;805.2331;0.829820223;1062.266;11.54333;38.96333;0;2.51121;8.746484594;237.9013059;38.32889567;51.67110433;122.7951541
17/04/2022 09:30;107;2022;10;99.52449653;122.0744779;135.1066112;138.3030662;135.1100251;0.420079118;10.86863;10.94787;11.01606333;11.0534675;10.56678;1106.785;164.811;941.9737;0.887708205;1217.422;12.095;37.03833;0;3.26582;7.930226304;282.6540827;42.31373898;47.68626102;130.9426294
17/04/2022 10:00;107;2022;10.5;99.49645877;122.0668218;135.1057873;138.3026994;135.112233;0.420056;10.9500825;10.98802;11.03282333;11.062235;10.58997;1206.227;180.9987;1025.229;0.95704476;1351.978;12.89833;35.605;0;2.21441;11.90102325;316.323477;45.80915868;44.19084132;139.9893358
